"annual_sales_usd","sales_role","branch","client_calls_week","meetings_week","emails_week","avg_call_minutes","lead_quality","crm_minutes_day","coffee_cups_day","distractions_minutes_day","morale_score"
167498.32077715,"Outside Sales","Utica",28.9645886614396,3.81051769694869,19.12047864,4.07414856331903,34.4726050610359,39.8446788952249,1.54675511181525,39.3404812249643,8.29028825908371
142946.402090628,"Outside Sales","Stamford",43.7798770923001,0.622327548930186,22.197992459907,6.58945461932229,52.602473313433,30.9255885605893,1.9743547632308,44.0222629246902,9.77107835179282
163456.60114907,"Inside Sales","Stamford",48.4089597232615,3.01599914269578,21.7878224567856,6.0948275562964,40.2992479558984,37.8666680964425,0.83933829716628,55.2271893064012,5.60836588012239
174451.475422644,"Outside Sales","Stamford",36.4378386799506,3.62896225680832,23.6593451407118,7.65274572497045,54.0187805618469,34.2516367729765,2.27140306877184,42.5397097397758,7.16204726143296
113980.049214402,"Inside Sales","Stamford",29.3188781123307,1.15590391876623,17.6965418015866,6.20897346894118,61.7248557885059,43.9284113606275,1.47703572317202,55.6234104750932,6.8269251635693
174946.42305124,"Outside Sales","Albany",54.6841911466896,2.54515997166162,24.0440174357654,7.05065622538761,75.8214703159385,42.3375317910649,1.93175581808603,48.4776398099837,8.80373334834858
157982.816601096,"Inside Sales","Albany",53.1592859971798,1.42591216927284,24.7259717565423,8.50457399037747,62.5535949953171,28.1174442254053,4.05844570935304,32.8739014151893,6.65911741501779
188878.354431787,"Inside Sales","Utica",47.5158092659561,2.0421628825291,20.356963373232,6.72168980979251,65.0142731215335,57.619930091584,2.76038595633572,56.5412086225542,6.18788337290379
200602.356919492,"Inside Sales","Stamford",45.3310546389419,2.43510619970629,19.1937874065126,7.58255187447352,74.607491545425,57.0924412843911,3.78992129117173,3.01907450588999,6.37860529812539
149483.268784008,"Outside Sales","Stamford",27.2486275930421,2.23381594174819,36.2158452070651,5.65429187266411,50.8153135306111,41.8038280815481,2.64896248550926,36.3289242797642,3.41397352357936
177724.395370551,"Inside Sales","Utica",19.7402907247554,4.35869081392252,13.9335715672679,5.33210922283467,74.088134703517,19.7341438574365,1.87898197139099,27.1634761576733,8.73703974360545
176650.809734749,"Inside Sales","Stamford",57.1167788578456,2.30867698235543,20.1316296441031,5.74100480212088,60.9040035251904,31.4484760371229,2.8456657990175,48.373878798459,8.84964932508673
125757.530704939,"Outside Sales","Stamford",40.6929715653181,1.04600946726737,26.1054193388597,4.70862396722526,66.9168513481468,55.8022409558601,2.42000856674836,38.3412475346595,5.76807699466821
159519.675769687,"Inside Sales","Stamford",30.5782125396559,1.64492057055757,23.1560125755058,6.48156304002751,59.8172614721386,43.2284856717424,3.3589461186346,57.4394912283078,8.31511982326336
175960.105613271,"Inside Sales","Utica",51.7191111010051,2.08008865295516,31.0850238602971,6.60209494255344,50.6425100533676,60.6585795440678,1.87044627323942,37.0677385686134,8.1825703484137
167710.73908244,"Inside Sales","Scranton",32.4666163484229,1.95099274277286,25.084897976368,4.59927985517108,71.3533442936535,37.6639221814161,3.01405455843461,40.897160511387,4.71445622080001
142612.386141913,"Inside Sales","Scranton",33.8621540286462,3.02340722278526,27.0906136515061,6.11544611355933,55.3789226454121,43.0463809777886,1.76226680099473,45.408603981692,3.99690377147939
191252.427340633,"Outside Sales","Albany",41.992768888251,1.71397428779496,28.6695697974369,6.83750810281197,64.7547412764615,22.7963412199447,3.22916640941768,61.5232150900662,7.64541205175079
143447.33986711,"Inside Sales","Albany",25.4361667299516,2.94793593897235,11.4628280382166,5.25709340275636,59.5177310452957,64.3567817343171,2.36347280096125,24.943829729331,4.84488343240151
138377.251347168,"Inside Sales","Scranton",33.4776992453465,2.07430823395021,21.492693688463,4.52179986241709,48.642090043404,45.8078613299001,3.80559537633294,67.3593206399045,7.64246940603213
114080.258512086,"Inside Sales","Albany",28.4546109598584,1.25191946617725,26.4715065396587,6.3794164287678,30.1366322049407,46.0526070430219,2.62311830315348,22.9591997813356,5.62369530716931
191173.848693487,"Outside Sales","Scranton",48.5714644186742,2.33260834008919,33.1389224503621,4.02783001834045,53.9058358964617,19.6583551703865,3.17904409611388,15.3292214006776,5.10612737098354
150842.458826001,"Outside Sales","Utica",40.9733431369088,1.76964320058775,8.31552992718694,8.1829036693674,62.5014608371106,55.1990781388994,3.95272292796424,56.486690755146,8.76788236277576
151908.072218481,"Outside Sales","Utica",35.404101014905,2.41370925008831,15.0786983487187,5.99828861847758,56.0558150686956,20.0079217894636,3.37162513010169,43.4826912644128,7.25837110396593
233459.486017118,"Outside Sales","Scranton",49.894058923785,4.02844256438418,28.9308240236321,4.5741687885795,48.9505782026621,91.9116367219743,2.85364346920808,26.4575724212396,6.29201304782503
125804.232396021,"Inside Sales","Scranton",37.5907337538153,2.30622240272819,28.9189958626292,5.47539080922976,39.7461830989778,54.1669118886847,1.50760680240107,58.8881154181483,6.18187127022532
177072.382591397,"Outside Sales","Scranton",36.0668548854481,2.24305872413019,18.354169836287,7.38480441713741,60.345596270571,26.2049116271163,3.13135694800541,45.3662519060683,7.34972509255691
179118.786384917,"Outside Sales","Stamford",39.2132406117633,0.931615049257757,10.6012079647654,5.73199060780795,60.93326974607,38.8532462853115,1.30423099889277,20.474664037634,7.69674689489582
175602.468530443,"Inside Sales","Utica",32.1950224992339,2.62198835907027,15.1460247939619,6.04623000797567,77.0503666405992,44.8119597894453,3.65212929948192,40.4653095233622,8.13409414807016
174834.715990007,"Outside Sales","Albany",38.5136472397619,2.22065502360197,32.2326331686772,7.16431467775242,61.6596209464764,46.950902930024,2.07879505670968,34.2132363427526,7.60303701588704
186069.029394635,"Inside Sales","Stamford",46.380662043908,3.87678472420916,6.21850312811486,7.69161131016261,79.0938631687022,49.0536348298156,2.9635321716767,15.775891067402,4.76573428786413
145146.717411922,"Inside Sales","Scranton",39.8329710704864,0.452840116100495,19.7676249199718,5.54386502758787,60.3102373481708,45.1552761717214,1.75675978187752,46.2174481153523,4.77546643801744
172792.207768964,"Outside Sales","Stamford",52.6321651110474,1.56397671976412,25.9324611707059,7.02752729690784,53.9274649503026,38.5721747765408,2.8331669585101,39.8161039144049,5.7647668143568
178226.902582218,"Outside Sales","Stamford",32.6597963715137,1.86926645534995,21.0832844035518,6.13702756069779,64.1156276731904,50.7218536819618,2.7485063333967,39.2199370818864,9.13390748959242
138195.773017429,"Inside Sales","Stamford",35.2228782614965,2.46837113550783,21.724888261206,6.55647062177416,59.2117701488719,47.1101565010841,2.59614699114693,21.9930280328755,7.73842169824088
213513.256350486,"Inside Sales","Albany",50.0280349567637,1.78143881689792,33.3364927037864,6.69552114699797,58.8321234895799,34.7256144421096,2.23902503722442,34.0959812746839,8.36569033742047
167098.657174341,"Inside Sales","Scranton",27.1418231492765,2.59671434183446,19.3266293917365,6.97383478263892,42.5781660870353,42.0284680994258,1.25235401395287,28.2414313304601,6.94268489267272
214163.760447006,"Outside Sales","Scranton",25.3200637306888,4.87370293966524,23.7135424039169,6.53461873959305,55.4404328650712,47.575413278786,5.31865457105635,18.1724879934266,8.21730827779014
153950.516121785,"Inside Sales","Utica",43.7998216137873,2.0133719175148,18.7918250759091,5.58799944983397,39.7843915338804,40.5720604814124,1.56985811703415,32.5627533636166,5.45419562998811
210723.245532417,"Outside Sales","Scranton",34.3201931391386,2.49922185971312,25.5415010725724,6.73815646456615,54.1468593729486,34.5607681622455,3.33220301917636,10.961933706086,7.05207528196561
168334.340185409,"Outside Sales","Stamford",29.1868726715751,1.65855865491121,19.2390410658872,6.50250914004326,71.9258189343125,60.9974816044218,1.8138339654199,36.4032983317805,8.79801048125094
147064.905329155,"Outside Sales","Stamford",29.6549190522267,3.4832140832279,24.4139923666083,6.84842146076251,12.2292934563659,49.2589663330843,1.41192004027365,4.83435675718205,5.21516897630308
163204.297382185,"Inside Sales","Albany",45.1343370668161,1.16768188759526,21.2039642263386,5.71970760646539,50.5970212090508,54.8261893937717,4.16902294025626,34.0665334142356,9.12688794501626
190347.310247317,"Outside Sales","Utica",31.7981086762224,1.97371496908748,38.665182546944,6.67208162452559,55.594945111474,55.6315203021439,2.21253945707016,35.9361647277222,7.28904991178719
193591.310189345,"Outside Sales","Utica",37.625135236206,2.66552862564725,33.9379590196918,5.7009148050598,44.1342320393962,64.7026421139144,2.54616447682068,0,8.20498528401773
151295.921311584,"Inside Sales","Scranton",30.9294310068232,3.25986898222578,17.6153351754799,6.54726281457037,42.0859151059418,58.1894070934612,4.62316089135161,70.8114494639179,6.55200959756445
189777.56245941,"Outside Sales","Utica",41.9100991279769,2.65318357925018,18.1441984237468,4.83172980995263,83.4216259285355,24.6004968362711,3.43291618801168,43.4223701313413,7.73888498916952
199892.957881836,"Outside Sales","Stamford",32.0098978833805,3.04461710121275,12.0520212567197,9.2322049916828,69.3184804620214,22.7611107386984,3.02626233538711,21.065062609053,7.29254149220113
116870.390653093,"Inside Sales","Scranton",42.0494251706286,1.00138892368141,14.4537415833745,6.44245069493296,45.3945959636008,42.0449199468238,2.20306517183293,67.7996820602947,5.87043704827704
119466.219670887,"Inside Sales","Stamford",33.0676358289306,1.8233201428528,8.22315423171558,6.03077143573664,62.6229339683046,58.4962423409835,2.44522941903345,62.6796886817675,5.95813807976863
168065.768339766,"Outside Sales","Stamford",54.712432208731,2.30895303829602,26.5241553355388,4.20096445700756,53.1460124082996,54.6789679522038,2.4466763128735,4.5147351622095,7.03153175510683
192345.102555187,"Inside Sales","Scranton",41.6187030900417,3.45180556376414,15.2595387306905,6.06352801385698,46.6639988212217,65.3843659517493,2.30568413745382,34.2937371398881,7.78674509165743
221588.814609079,"Outside Sales","Scranton",21.2185713299548,2.38494223281308,21.1209714697384,6.54457131826165,66.6843493707458,40.170609019578,4.14138160175796,19.6413087856504,8.38378253761886
185510.512582439,"Outside Sales","Stamford",50.3743746842537,2.15242257359697,34.4144198284324,6.64545663620728,69.1568166426907,29.8249098103094,2.68769302489031,45.329093484204,6.96656810409916
166071.513298802,"Outside Sales","Scranton",37.3285684501366,2.47852001962572,26.5861693496176,6.06397433330285,46.3768733995583,25.254708674103,1.93140347948289,0,6.72631713933739
181245.341200574,"Inside Sales","Albany",40.0501450974048,1.31245589361801,12.9210808440269,5.99618550644494,88.6103182179647,68.3035140169281,3.6275547716242,63.1665112890745,6.82941592739021
155139.289565641,"Outside Sales","Scranton",50.4979057391,0.979583976048026,16.1007129665327,6.85888249067274,45.8163013454079,72.8966535823968,2.82476783121203,12.3455700456152,7.06798601583357
167196.702822142,"Outside Sales","Utica",41.6523991461537,2.82909981700554,9.03081242837303,7.59243233884425,71.0349020402831,32.2059405722949,0.852479474662327,27.1793367462947,6.97309883244396
215339.166464129,"Outside Sales","Scranton",61.0523083881385,1.49242080940937,13.488410823829,5.17363338310281,59.9274457836104,34.8682537212685,1.77938619591125,42.4935550825177,7.15570153459167
148231.205394441,"Inside Sales","Scranton",33.2629888718563,2.68921357173337,32.3929108408768,5.87115377944663,54.4925975262589,80.5785894083376,2.12739956310692,58.5921626670528,7.1840490336754
152025.865422001,"Inside Sales","Scranton",41.1716665439362,1.12532757708945,25.2126617486335,4.61084044521139,58.400754793129,30.9892777631696,3.12029703392723,28.1748160959781,6.80122086896843
144166.129962365,"Outside Sales","Stamford",42.276450271622,1.66662429276234,12.338608732768,5.43461597490905,78.2256610231993,31.0232093483859,1.91309614404644,30.6107948657819,5.15958500419888
184663.899324107,"Outside Sales","Utica",45.1271459765837,2.46011392433419,26.2455884898723,4.33314418132143,76.388246899927,28.204248207632,2.67427108418334,57.8196554438738,6.94248585856984
149272.047494687,"Outside Sales","Stamford",45.4814392673069,1.26170554369432,27.1601373014185,5.13931659137137,60.1810872388697,25.5905201402896,1.65853785976846,67.5777554785527,7.23535616356687
174055.48237959,"Inside Sales","Utica",42.9382813686162,2.2370557973142,14.3283238700038,7.89271922358361,72.2598993377729,35.578469261802,3.84962208581028,50.6217751214765,9.22584228691937
180564.091408312,"Inside Sales","Stamford",26.8195251716479,2.63024805261829,20.9657932402517,7.62361888019651,59.0741157355967,73.5163882833846,2.58955415294615,36.8195168452506,6.79862081134331
207371.943871145,"Inside Sales","Scranton",34.2796670134086,4.00527632696797,22.7576197025793,5.40006903183776,72.3601683018301,38.674435705093,2.6022310522319,37.3790255705768,5.75029846977383
173390.349472736,"Outside Sales","Utica",38.6393481682524,1.7384561499019,24.3766006640978,6.55804626041483,58.3130477863468,18.9231422064559,1.65531855657548,22.0944000465131,3.68555661188701
191647.102297183,"Inside Sales","Scranton",33.5515536373548,2.84889643537777,27.5990646332393,6.55993522446005,80.8139639513699,54.2117178242052,2.36733401525179,8.14085207478794,6.87695440665206
161560.676647478,"Outside Sales","Utica",40.8992894119432,3.1043811479275,25.7562927922043,9.57101255532601,36.5177806322905,13.848442867869,3.53056832007206,60.6950011583304,3.55485811897588
163602.562232204,"Inside Sales","Scranton",30.8321377906187,4.73243274474334,22.3159303485596,4.19576903988191,77.4762165314823,33.8873472577447,1.88430551085774,35.1388724237754,5.52520679442587
139486.783733306,"Inside Sales","Utica",46.1640465324799,4.17056466748364,40.4986004351731,5.72460293055704,62.6709192652203,65.2408971966196,2.21542586136761,57.0304136304594,4.13755262162632
156864.032627253,"Outside Sales","Scranton",39.8678523531318,3.30037707651241,21.5031454912977,6.5914489350454,74.0440440766144,42.7865046432156,2.42066195598898,71.1702675853709,6.46167802615808
169157.655858802,"Inside Sales","Utica",42.9305816450426,3.73041337952277,9.87568421372337,4.95014253021055,83.800964353807,6.91515904294673,0.611940953772234,35.4136353134565,8.1844673140107
176908.345508015,"Inside Sales","Scranton",36.0047424413005,2.05070288597446,15.4385132135211,6.1445911403727,74.2069791034732,66.5046800736567,2.72946883195395,44.2167681595027,8.02257842075375
162682.908072495,"Inside Sales","Scranton",31.863825360398,3.46218504646339,19.3401079792827,4.64759105582486,87.57647372736,22.3102487424524,0.523370340371468,17.2437870858644,5.53630491958973
197224.828691613,"Inside Sales","Scranton",51.1387136276517,1.78004562463909,28.0569571879681,5.90791271726763,68.757067977851,43.3132897868245,4.33998510015841,43.1610368121945,7.3363592549919
177615.217351851,"Outside Sales","Scranton",30.237429011702,3.05561273043363,11.9822165032819,7.77665746225978,34.9940809867734,51.5976909153907,2.62213725307972,27.4666654660452,5.90297136362947
168604.096333005,"Outside Sales","Albany",30.7965453035801,2.51700834783138,12.47383004985,6.19187375648503,52.9288918982932,22.5620145234225,2.21462430889041,17.962449864432,7.8676736964836
181798.439391474,"Inside Sales","Scranton",31.8337223077715,1.89139212532136,20.0022471700943,6.31519660281552,73.9408520560264,32.8210967495272,2.46647617296123,33.5249462524677,6.23421159608958
212621.833322971,"Outside Sales","Scranton",54.391903706961,2.80804777797637,26.3064323163609,6.05857633252021,53.0375970023196,43.2956130818917,3.35673460406731,15.1990587715519,7.72123485461328
183563.957215007,"Inside Sales","Utica",37.0573020146343,3.25604961835363,27.2569259197844,4.6762020879708,65.3950991115821,38.4810729847209,2.50983632049519,40.1945064946292,5.64639363213426
208854.446455072,"Outside Sales","Utica",48.0032707411528,3.03224244123103,19.670444564444,2.51457379307524,53.2958911146447,50.4762861333903,2.90143930356142,37.6600379934771,7.11257528041396
124961.002676899,"Inside Sales","Albany",28.7523011515328,1.29141920095861,15.7729823400132,6.74189923051415,66.1405143534317,45.7410669383703,3.19577553629575,48.218109679179,5.70097270444846
166147.136901126,"Inside Sales","Scranton",34.1828877518687,0.804217332330755,37.3753230202796,4.6734540636967,59.973610673986,21.8016529632256,2.08563236677878,42.0726093656476,6.26062406754026
158915.569373477,"Inside Sales","Scranton",36.5676552363999,2.18657331783512,25.2034216832721,1.94953113433066,59.3696196193813,24.4927568021088,2.09422903293785,11.909508823791,8.19028840042189
194497.655813312,"Inside Sales","Scranton",43.923537577754,1.18022034890562,22.652383991589,5.89603640361773,68.0768543174549,36.9751993772902,3.21952521661303,0,8.96055080338218
174330.268953802,"Outside Sales","Stamford",35.2688189916612,2.41016432189616,26.0437906621711,4.47919394139492,79.2327519429885,49.2486373180496,2.90367185935981,54.468308687024,7.01577239368386
134829.751275798,"Inside Sales","Stamford",44.269065216944,2.38152903645062,16.745572487391,6.22450999478818,54.3689065010441,70.8828825090575,2.99355917304982,49.9754440345108,7.75684557408605
142544.672255994,"Inside Sales","Utica",39.0149503534379,1.89923726085872,23.5749491368737,5.64922361292434,44.4704464585106,71.7696317360231,4.51817769516807,43.6059928659461,7.97892815820675
158536.928172589,"Outside Sales","Scranton",39.6223090525901,0.719549301464369,25.2936397537844,6.36449283549055,75.0190509348924,45.6921427015661,3.10947043067225,14.8528776634754,5.89334440103903
136533.518741558,"Inside Sales","Stamford",57.0908398764566,1.94672479372826,16.9332917145076,7.78652120153488,41.7238223664979,15.1969736298925,0.9652467851723,18.9788467642527,5.06492857590719
119290.896068323,"Inside Sales","Utica",31.9047935808625,1.96890708726633,20.189001991935,4.59274462689478,64.3626993341224,59.5131001739074,4.12323164686686,21.9272203762849,7.47028737550575
182429.323181131,"Outside Sales","Scranton",46.7775167319581,0.739024323054194,25.9611030374058,7.29937118553013,70.0852103995445,63.7766745831489,0.411645139601104,36.4414444930252,6.99768885198982
156199.321871721,"Outside Sales","Scranton",47.8760475685377,2.99668603996224,11.0363788551975,5.98714932040835,63.1201112280674,39.7743694975496,2.84582938672943,61.9957520330646,7.03876329969498
180379.111498031,"Inside Sales","Scranton",53.0064722342705,2.23353690421624,30.0351894564735,5.19020873407145,84.252900522653,50.615768834415,3.02721749970888,62.5882196093779,6.47801011194958
157472.818786128,"Inside Sales","Scranton",40.9170786812958,2.45554524265617,20.6715040772646,5.1452506543823,58.662897712649,33.0417072498014,2.44814232638861,41.181017055875,4.84739022309415
180854.928385536,"Inside Sales","Albany",40.2570645920146,2.99773681121537,17.9103049291506,5.3638941836674,75.0691592531654,44.9699553100287,1.6517440290789,16.6107267790507,8.94024524253963
157383.78290802,"Inside Sales","Stamford",39.3797822931253,3.56082868456631,16.6278899466043,5.19697439965217,78.7827805274967,51.1449916769201,2.5898784936535,51.7227321171667,6.46643496146942
161057.111051937,"Inside Sales","Stamford",44.4370637539642,1.09145692974605,33.0296396730297,4.09700879585018,59.5293210575474,59.4655037383625,2.65962031488738,30.2307816759138,8.21041822761465
172513.519013015,"Inside Sales","Stamford",43.4948745724519,4.72783854597498,19.4376298256456,5.26112493351367,67.5360586279734,54.3805860649911,2.41263498126368,10.598096036687,5.88647803572967
166723.745655319,"Inside Sales","Albany",35.4636479790395,1.72614809348753,22.3040250974268,6.95356003606366,49.9073934336958,51.5378349166685,2.29763188522829,17.462807118516,7.70275256544785
155519.53716466,"Outside Sales","Utica",45.9739832083858,2.48957163791009,17.7817182817558,5.65288827402997,76.227673172767,25.5877674419593,2.56796886654977,23.6505438710965,6.54517925507046
203299.79842702,"Inside Sales","Scranton",43.3471423441055,2.94635366590697,15.5493371620875,4.98029161601665,69.3565390411456,67.617018212189,1.1377105849482,29.1821517125187,7.86564556026667
135564.683650176,"Inside Sales","Scranton",44.3010645343428,1.92477582757089,26.0561166998988,6.92150255332695,38.2451406530773,8.28334004140685,4.08051194976504,59.2800433306849,7.99565213953414
187913.221354686,"Outside Sales","Albany",63.3342151553014,3.52401767735353,21.5039654423543,4.74889664452093,61.6263565702861,31.9348651638527,3.47631748746134,49.5616236521546,7.40569882703527
170111.667850316,"Inside Sales","Scranton",40.4937028923812,2.07760446546182,23.2866138529966,5.06216504996898,66.6364928356112,64.5799182865977,2.21217179405495,31.3524503522798,6.21865551225737
126741.345064931,"Inside Sales","Utica",33.3763287997008,2.19135559872692,17.2540537665768,6.59539680049155,71.7677688960464,34.4502112116182,2.13478704309428,66.618951926099,6.39786759979441
163058.357820799,"Inside Sales","Utica",41.7999273751016,4.81323111568057,28.919367307807,5.3700402215166,60.5701351995795,39.719770764708,2.63335777819164,63.1439469645761,6.39313880920101
195271.929858414,"Outside Sales","Stamford",35.609920932019,2.44470850661458,25.6910316122121,6.33581408074624,45.6425014247537,83.8573584154525,2.87549507430451,34.9597388904835,6.26900799128404
159692.879110631,"Inside Sales","Stamford",31.0668120006486,2.84107833903401,24.9027364929444,4.38177275397167,58.6754226653546,61.1292859865957,2.80691950155361,30.2086587321136,6.72399725057937
170336.00742681,"Outside Sales","Albany",34.6114941894899,0.264082217992437,25.1105926383753,5.18238123627443,83.7132393687179,23.5822920388648,1.60941224693596,54.8602097273322,6.79403803926373
176886.904915666,"Inside Sales","Scranton",38.9920063770639,2.54623047214073,30.5526090624594,7.77138098168516,46.7016666820393,38.0655817570481,3.47187919520709,90.6025205653335,7.80130749586043
188701.746032985,"Inside Sales","Scranton",46.753052843535,2.41538066667542,27.5617043547241,5.98056765934184,46.9420593804766,31.616891884413,3.31331712414943,0,7.18501843792213
173532.628360998,"Outside Sales","Scranton",41.2129461529503,0.888311353016612,18.4436667652492,7.52015073187247,54.7514131918099,47.4883176565082,2.60092884839113,24.9367616152001,6.05543081183586
166590.259704329,"Outside Sales","Scranton",30.5824941543917,2.15597190871565,24.7045914556063,4.53896702068093,29.0339303814609,24.2850010185737,2.75881768084885,26.6523721330181,7.63227210128146
144450.473934021,"Inside Sales","Scranton",36.5993238890784,1.49215510712402,22.2362965562362,4.65358390272319,43.322901434071,41.3004375470788,2.64352481842438,63.4482086443897,7.60952936863019
146739.55568359,"Inside Sales","Stamford",24.2325505854832,1.48826331286628,34.3629850845441,6.07974517460808,37.5370477717123,68.8344010489485,2.937028638685,61.8682680545087,6.43662659127816
172772.135187087,"Outside Sales","Albany",36.1799524024651,2.32502812242176,12.8620926429647,7.59727972407014,74.6537394613841,56.6396518580967,2.5489096832322,35.5483187401764,7.36638003293448
165166.786303579,"Outside Sales","Stamford",26.1963449487957,2.49028850263499,23.8417208161587,4.81023293549309,72.7329641340645,54.0538456957559,3.98503208092586,23.3066082427456,6.92307742797586
164027.553049946,"Inside Sales","Albany",25.489289551588,2.63760228726395,16.4029847916508,5.30315726007116,45.361004960235,37.1486704344703,1.16482817363639,27.0099437210087,6.60470881135946
223672.696686026,"Inside Sales","Stamford",46.6592432748128,3.74408901511369,9.73763408519014,7.51049035039475,66.3557867425637,40.9526051589413,3.40827424914845,43.6120446345949,6.30768153958518
153307.6089992,"Inside Sales","Stamford",36.3967869889077,1.87459419451556,18.6498488734057,6.9913755893777,55.31785003431,52.3475426629371,3.24571917983902,44.4201653091352,5.51558951806729
