"annual_sales_usd","client_calls_week","meetings_week","emails_week","avg_call_minutes","lead_quality","crm_minutes_day","coffee_cups_day","distractions_minutes_day","morale_score","printer_jams_week"
158255.748194235,33.2392977428938,2.91890562003207,20.2714881888833,4.60228844600533,63.9603332894861,45.441803093927,2.50251235977718,69.1286610107535,5.89070130090311,1.93322516800877
181350.084371241,39.497528230513,3.53539238442515,20.4591690574997,4.9097759084129,57.2708062056286,42.1907729982658,4.20975091893635,0,7.06972021488135,2.56155552118512
159302.250463424,35.7074878271245,2.7124044639055,14.701797880983,5.47394931618984,41.4169614324802,59.9268939495243,4.89770680069041,70.5779864415738,8.35732350135521,0.611114156288036
230436.017391138,40.9950412349412,2.45554413008899,19.7274323756599,5.89891442012765,56.3100273715767,61.5739075819547,3.97775098229927,24.1278110993512,7.71723391565857,0.190738880049885
192095.817203237,39.6418953154487,3.96545282333373,24.8056094918921,6.49585245916803,74.9490388156015,77.1541809721436,3.45404801064101,55.1829284181446,6.3729068977538,0.116419020604572
173250.705099386,48.481343745662,3.11883076614718,17.3025499591484,6.46181814238995,61.3307794710906,40.8032948160885,4.85138617987108,37.7767110565766,7.34395018182864,2.26065901152111
181259.423712439,43.3414356565508,3.03432571107981,22.2012376697947,7.44020911650631,64.9984934094594,73.3429475630721,2.56649814811381,44.3126031104701,6.22359227445495,1.02735829222814
130156.241670667,29.9739824370437,3.46590668950288,23.7239793727725,4.92349303813633,60.8957034725286,48.7815389786702,1.24385751726573,39.2252769680885,4.46347756026568,1.13320627539422
166970.689952753,43.1952797932166,2.74188855424861,28.655802856185,7.74256927568236,67.7503970277173,14.2085507944731,0.533320275853395,57.4941383039029,4.30439217054072,0.803001890351653
169108.786111486,30.5758497704776,5.54336714054499,10.760329316586,7.00210328052778,84.1642180053758,22.7989357051607,2.3094023039931,23.1672339246011,4.81460155900937,2.25803921877784
156153.140889815,27.584715281389,2.74995083251904,22.9053181895134,3.74306587040311,66.9283985959108,26.9151963604962,2.24796366817616,48.1889419572563,7.57022330940528,1.38604462306121
200593.147758387,45.0019889660559,3.47333545251137,29.0211570259115,4.09544621169999,40.6839294703491,27.4532207191593,2.35485673619532,8.07124636805119,8.69731442295596,0.809376529048367
170782.640623963,27.1620039262424,3.31643787249461,24.2876886352764,8.68109718611096,64.3286500108345,49.5127364389801,2.34628796812529,19.4076462780823,6.76676722383598,3.02905383892122
170265.461122313,40.7604269193291,3.11765690362959,8.94292405225883,6.48466175866984,54.6959367817475,72.1887641894082,2.34744263227375,44.8664550190648,5.83728726529653,1.78012434446119
173869.928787935,30.4970731342215,3.45548502974692,21.3364804510065,5.69528669825915,61.3746260357563,50.1917012708045,1.50917519476106,40.7522558925024,8.21552238311472,1.48762208060695
227034.792526826,50.7632704715337,2.75059219947093,30.9623456098152,6.59943506988113,51.6669819535145,40.1975113213244,3.87533656034759,30.6439933284143,7.37228475838559,0.904475331689675
188681.007392668,44.4060750606565,0.463961520109431,15.0401418276099,4.08390401681206,76.2554024897952,33.9602339376759,2.12876675559169,32.769624790203,9.33478212366532,4.54707064310994
171023.016669574,34.3775204942386,1.59925805891572,23.0609719566941,5.77858355476655,59.8759272422715,68.9410735298192,2.43900223033764,38.4048932643546,7.62948030450838,1.51549009438532
166008.03909411,45.1942599684306,4.74293958213089,16.9394012663293,7.31413145182597,66.7515416521939,36.929626773887,1.79948478578136,50.8047126707739,7.7994101246116,2.38791478234815
229520.364979432,41.8383599200125,4.32087838946788,29.3199537397585,5.35825743924502,54.2842369724383,58.748146336095,0.464227289455388,2.56641380139173,8.46540032138871,1.55099173315811
201354.968299895,27.4709119705794,2.29046136005311,30.1298428911365,5.12763441972093,91.9484729782624,26.3401057504911,2.93844961061288,38.9428433504302,8.13053083109381,0.622746606856867
153739.14485326,36.1441985573628,0,24.0759820676916,4.95117425476453,58.2010114617234,37.0325696540847,3.41936054772478,6.3824318794429,5.4856383056254,0.655382439716359
155915.859912199,29.6245072168075,1.64037636693757,25.4970963815199,8.46850347374695,65.8222143724344,22.7453939232783,2.03686892809318,59.7751967259866,8.65288964429556,3.01587845939361
142672.418710453,42.0445780921256,0.894537137183169,21.1852461283551,6.96908493076259,55.7033869126247,36.5732509579506,4.20634283428592,50.4893247464002,6.67525864890195,1.15423060679489
167048.372520225,32.1967419089392,0.72175429164114,37.2553846456611,3.80080193824774,53.403362324569,64.2833090106865,3.22339090720961,29.3908265172243,8.49827855698955,0.0494116272794705
191353.067478054,35.9171957917014,3.3500986263501,29.15954502412,5.1046036119332,60.7202594252534,40.27851482366,0.890291502686731,56.0877505150653,7.77724510870255,1.64264748819346
146881.459708247,26.8726878969917,2.52495359331898,12.7249385841731,2.97170735151601,76.2173680068978,56.3322775608156,3.88578955705826,26.3552012196683,6.54649790292728,1.81424965473708
184917.704735386,29.3514023159929,3.83839197208062,12.3848488709069,6.23153735661661,80.2901268472897,17.9101465291501,4.79816767825949,0,7.38349979023797,0.566728255683603
167362.513382068,39.2056065341261,1.07464878400472,21.9127870650391,6.59779667929225,57.7878148360435,40.6974070808654,1.86848760598589,8.93688756614736,6.64807352441562,3.08985332231265
169996.978834955,29.0085254932764,1.39606540682662,19.6471158515107,5.75411920027958,60.2841601382078,45.0526211842669,1.71121716575138,33.3449253180028,8.56943288682118,3.40360052706227
176030.642205085,36.7267637826811,3.04220856581112,23.694053600317,4.39723891301783,75.0524724614187,35.1921400720295,2.74617516084702,18.2935026268719,6.07298318641003,2.50118225897756
195688.258312627,39.5059690968393,3.55655108036238,19.0569540587846,3.36297636797303,79.9483538818914,54.8587594269306,2.94520754935546,39.2955860354713,7.94244476725321,2.77119426840001
121772.156866364,36.2109024859549,2.22642651999451,18.1066682680196,5.31565280161257,55.0347374511251,28.5802720045202,2.41380687237685,66.8037448349982,3.67612914302801,0.226770290476351
157432.049110195,35.3791353071711,1.43543090137008,28.7781317671127,2.44870898113969,57.9303286279579,51.2351182405992,2.51239180287524,29.2332709566264,5.76674636126061,1.57810332890411
188322.922316893,22.3904266917564,4.25379901629885,28.4198737855985,7.78199227451103,75.3343124409909,50.0201027558001,2.44775057377258,35.9893671062928,6.52067563333771,3.92012315610826
154282.04190775,35.5454450144066,4.08436511079775,26.9139917792112,5.07564769958565,64.8798816416897,56.8257581982655,3.27423569529684,51.9491486335508,5.08106781275321,0.286816375379449
114659.574463089,21.8006346647286,3.45731214066179,21.813065408817,1.90309161280918,48.4141863035673,63.1814109051079,3.23516983877885,68.0585198350519,8.75615406350006,1.83300043747934
183346.439775074,48.3746687912273,3.2145616265491,27.861341273576,7.84358381530967,70.1850893819303,61.3322011892812,3.00982096550141,0,6.0179837689003,0.521707278817728
126118.446539318,28.970124629672,1.20540306589357,11.0809509286908,6.74044772178503,23.9565136405206,65.4503935231561,2.96498892798385,49.9611175234919,4.44713228561332,2.19370792134042
137044.04064543,39.3338903986328,0.371143413861712,12.4658141214953,1.78959156776481,71.9559148878439,50.5998128277053,2.62661838895344,21.0386685530463,5.90268112875835,3.22772501440136
198257.808257086,42.6754701267426,4.52408653976063,30.2261720961526,5.75369762799669,66.2847130685979,28.150841495792,2.9191531526249,34.5663619744034,8.29691309101064,1.00759534845241
164210.781769338,38.0489266502818,2.69921906281312,18.8718352109684,4.53479579452601,66.7917628292194,61.9020283630465,4.07489472220437,0,4.35862922117914,2.12308544230633
154895.378115073,50.1231875118855,1.57535694885066,24.0101652081711,8.32135367588781,68.0721293550524,73.2875619426709,3.79630857075374,22.6675007018367,6.10989230147476,0
142230.735271954,30.376699244336,3.92434567788945,34.7974471658386,9.23728707797588,55.4236190492901,52.5392676122499,1.5831786690722,57.4268304619208,7.66571220611714,0.954483759738248
131156.336575649,41.990582155842,1.78517959426922,19.1211541416675,6.43156123487737,58.9398642076848,35.2037575633859,3.50707921095909,48.0804736015129,5.00298348414467,2.32366638098744
141647.628792669,29.2056547850902,1.94023933651624,14.6945424351401,7.78487935068561,48.3864682799259,50.1563406308813,1.61037667969197,16.4806217605571,7.28580834495918,2.35638480709896
175116.411724008,57.1204202196225,2.84364098758345,1.25437034614782,8.5480644029014,42.1868892325579,37.9596418243568,2.25289971070771,38.1235958917586,7.28988763529666,0
138467.884720472,44.1892906450539,1.00401852555018,20.6959227801536,5.47994319737694,68.1094876066102,48.8834730765626,3.73982662650639,28.1086148932336,7.38778876574901,1.53255217659506
197535.339277382,34.9096860183764,1.89752213837183,20.7052144764497,6.97833048087465,46.2504224137742,49.7713691453478,2.91257614716001,5.24698526881281,8.74318857127829,0.77993792443446
133053.05678565,45.0665252540655,1.33940121776205,28.6931049900286,5.80063454513747,77.4995624322741,13.8290692562011,3.73380927211079,22.2411239709174,6.33763615334615,1.95467348483316
173003.902813344,27.5998028530653,3.57460715763047,18.2862595442589,5.23480861120429,75.6665362877029,73.0545972826466,2.40163296111447,59.4034667215841,6.32174524961414,0
154197.572143427,51.5802471175343,2.73037145965653,19.8999438844439,6.79039834520194,56.5669881937576,56.0795513374689,2.71177814954901,26.1244526506291,5.88223364884824,0.666114991077014
186702.095939711,27.6005345576838,2.11156677943389,21.0538308244151,5.7690547522547,62.2280852313651,55.7257836665253,0.0375440364133217,13.8578713051038,8.78009988494921,1.88404386555201
180740.243309141,23.9886937081398,3.72156210264278,24.3965390109234,7.61512552174509,79.4779771346413,38.0564910778751,2.82970299676739,47.1199541812118,5.90967342794358,0.939952992406383
179595.224438651,37.502768672988,2.35452597264614,26.4351014599487,5.58933179218842,61.3071668044176,32.2799177339703,3.06332175199072,33.8553946209234,7.99201150016835,0.0443489165496307
175095.672799122,45.6427384643244,2.18520609838312,17.1891020412546,4.57340933463148,68.1196951453907,63.5861137326793,4.14751004472292,20.7727670231298,7.26613865076594,1.29861837719616
214970.345822945,37.9001294974671,2.53480451241815,23.98714109158,7.00410808156027,69.332082321213,22.35555811334,5.19966021461254,37.3419471932006,7.07055617363466,2.57677240481128
180380.769385374,31.1571755139735,1.75500249991488,24.4654839003899,7.5983932358286,77.8829814867549,64.7853553445579,2.77310371582152,0,10,1.15657607516918
171391.520056722,48.5821932650862,2.4570719155291,22.5043051929646,3.76112442287094,55.8288245539616,15.1986909699161,1.94713462323717,46.9112422717451,7.53848143984484,2.35759835022887
196297.587182756,59.7300473813128,3.33118467154533,31.8736238786408,3.99240006369446,61.3753800211841,53.4701896105821,2.85953488743959,18.5689082662198,6.20406937798899,1.50647565374111
167447.910029771,20.3733850859648,2.60366345227626,9.55629284251131,6.36053567518488,53.6466594054836,29.1412071107608,1.50118278960435,48.3416025021886,4.39000690323901,1.86203065399869
156803.248202085,51.2623090408682,4.02579612344971,26.3119939988705,6.40536416981813,41.9902855852188,31.5180112019517,2.86061908978527,65.4564720449401,6.69976346013432,3.00578930845563
178879.643717874,33.7260443465114,1.80664404127929,30.6027357976583,5.2628188523545,31.2142137950242,32.0923491312499,2.5983964896289,46.1465609852711,10,2.38757488204999
165622.023486971,46.8305388540729,2.09143091794405,13.2913274313636,8.57643479881737,50.0339206947098,49.4530050647391,3.37746359101471,34.3238259283744,4.30786374918948,1.39893043690294
173574.732053545,21.580803024171,3.7364483285293,23.0161198016313,3.56398211622711,60.7787365699153,67.5590349139116,2.51470489459638,8.82732747209325,8.89191898430802,0.538347565888254
186986.144355957,35.6545026438296,1.19353590547517,15.1813851849099,3.83478636247364,51.0886514852415,49.7983966703014,3.0510163717885,7.24287891879071,7.94522118015968,2.25418752382621
173757.72436473,29.3703921868371,0.99111819229876,19.4951401777037,5.584707153598,59.506322868147,64.5761590640123,4.21480250889937,32.7557920436025,5.2745143628857,2.23048186835208
167250.565100974,33.5873386094013,3.04442462375414,22.245743397944,6.46909101062389,62.1985638957953,53.8125791676172,2.50168946302999,14.1075322354498,7.47682777318646,2.08043268218863
162775.373501862,28.3043295775941,1.99113257101539,20.8367115922374,4.37457028419386,73.6133097853715,6.47344098157026,2.30016777983368,27.006641975937,10,0.78866870528526
150287.642929889,41.3248331949,1.42076363017501,35.7108356974577,7.84295909672507,36.31509227133,49.2762032980016,3.49401474536633,12.7092142276366,7.49564727706382,2.16720917456708
175810.247577779,48.9463983302542,1.47276878358074,21.360738876488,5.67769474851934,88.2256927505075,34.9105455701718,0.969886606798505,63.9889911874032,9.92889602053452,2.62921272526123
153711.126755273,33.5554108794731,3.19270411853512,12.5220662708716,4.37763416611301,61.508244069519,63.6511451853259,2.62056238037421,24.8921781521399,4.9358821536036,0.870131660741474
157052.495998993,35.9499375112053,1.71090096402471,16.714443993903,4.585160984243,72.6535769118035,25.7074014434456,0.843122029336491,38.6305237480638,6.61826437867429,3.1061855941831
157502.595072259,27.9951600165745,2.35834835957844,19.7606205706861,4.74538701990684,36.7335717434037,33.7368534740545,2.04007572101636,38.1167117982133,6.47281244542193,2.09974674236866
187939.546812332,46.9624978046866,1.61438122298035,18.85694919941,6.81236085865316,80.2378478190056,43.2891750975769,4.82151134484312,37.2720961329737,8.32802736202492,1.03838795845096
187279.883583826,43.0564600185148,2.8344554586641,26.3638505594968,4.52309607106731,61.2567282680055,61.4440206746101,4.20049250757319,15.3662903389144,6.30474306236504,1.16017053026926
131107.369858724,23.9214929913571,1.73443309815339,17.1978200145648,6.21890526031657,53.4596494442948,41.8784546725284,4.11195441406985,38.1300581735791,8.84282922081764,1.58191104185952
147276.017284234,51.3296931719478,2.84993613006985,25.8355515728064,4.14189059559475,52.0603737161464,62.9049284210764,3.97042817155989,46.6063781143616,6.07629901473172,2.49936977785795
149094.397470474,27.4771536489899,1.85195953654784,19.7201576376515,6.1969804333358,58.7348308289186,58.3399341482104,3.55204470565219,18.6077698535245,6.81322498984357,2.08780507158017
165503.907524864,28.5318781628028,4.25693691208123,13.9634362632408,6.45035775591063,49.3497091290128,56.4425552329524,1.24739356589845,84.0843229711487,8.31943903422388,3.27570461915277
173855.926183996,24.7533902765388,2.80207812111575,21.5282583806243,8.23034974608686,51.4727677630047,7.52987284879985,3.85053257369917,30.8178313873192,9.06361528497802,2.19125330582634
178600.608194107,27.2590677131223,0.535396814439424,17.5875024041142,6.02677834785475,36.4752335379074,42.4676663815148,2.89762414514152,28.4293165384343,6.76659372283468,0.113698950936439
179544.01542595,34.8681851777726,3.77493052047263,22.0959647506182,7.46991353413873,56.7308276306446,47.1677566531172,1.6259760592414,21.110042904534,4.66290963045634,0.553452039202405
161790.203419194,42.7954028883448,2.32539649445963,33.3990979506893,3.40412646371659,47.404668820571,64.6808921415364,3.85547820481637,58.7639015447837,5.72440956444377,3.40934210130663
127542.216018872,31.6011028173424,2.62779389971164,21.3435568190973,6.72287301596337,44.2880651225241,48.8471176946503,2.97567819242958,83.184963757143,7.46471640542684,2.15666023088557
160423.577289172,36.2090977613084,3.78865619323333,20.9014110689113,6.15537191353368,50.5182345329695,52.0736681706163,2.7362727718261,23.2176520175516,6.17939291254859,3.170688046932
195406.449024134,35.4676400883338,2.80582212735041,11.7213053448043,8.34166181744606,70.3207069273618,58.7686262133834,3.77175511397861,20.76585449932,9.46673609042566,2.02640332392783
200054.235235496,48.5383364768448,4.96136759868205,23.5539185134919,3.85516093668512,51.4761171661251,52.8408300689133,3.14061909365563,25.8685315022702,9.44407202338972,0.963974908941963
209886.297310621,58.59859867328,1.87366543020625,20.7445851652138,7.4233916428471,81.1451097195973,31.2731319651054,1.03705784411074,10.5831612675832,5.29543783739985,0.988637804334588
159052.577083574,28.3802904695083,2.75240739377069,32.3374930694641,5.54182368914287,88.2220647447278,19.7311076380328,2.62233268272209,64.1591317961385,4.43620347839199,1.38771104450685
181873.712466747,55.1558376970618,2.87516114129133,8.36988081270346,6.24525541940731,39.6666396143522,33.813201085567,1.64809312170656,21.5959800715689,5.81525157540206,0.311668521320121
206625.081618263,57.1861794663098,3.1919051085093,16.1478370383489,6.1515022758367,52.5381205099088,17.9326869703314,4.13908897447048,8.28954991183331,6.40143086983876,2.70673858944804
189740.48380335,40.0831072671382,3.23127102970077,18.2848651874496,6.57927888930555,58.7721181859756,22.7406472669756,4.49603612144572,12.0274772934881,4.57161700589661,0.655057313392598
171360.984627237,46.0725116404448,2.94869792984624,22.4785979485548,5.21635241179123,50.4483035258201,47.9564549881619,1.49820731263139,28.1956069534629,4.55722563133994,2.86379999020023
163394.001348386,22.3508655888363,1.15772501907198,17.6700717182854,6.66720398531781,77.631111773669,47.2632037153514,2.64700475029327,8.9114182887677,7.10497974977775,3.30608154726055
154057.305119914,42.2196314612198,1.98662966815651,23.3770003928412,6.82307925863824,62.0066918811884,29.6875575409248,2.46468411962532,40.2281783312596,5.38739505222173,2.31187810111308
129765.075143675,33.1026709412204,2.47103868536137,39.3159205776567,5.82444877102447,49.226009871114,51.1054717114311,3.65798423050864,20.7584761578726,7.02598411476782,1.08466703937665
169860.699853428,36.511272615724,1.90572818192831,19.2936034226036,5.55857997863145,53.3431479494135,34.7566849643677,2.50825278780797,52.2125330656294,6.0691263641161,0
207998.712045308,42.9694990631553,2.72214326799369,22.6945530179919,9.44933604732916,45.8778040830755,59.6723476618248,2.91838089649205,51.3227398684788,7.49167576296027,1.48908279364126
159375.544810254,47.2999719044315,1.6035708656243,16.8099105843785,4.35624492966124,53.7309841692031,29.4871274047121,2.79033947743816,38.3767569113602,7.73824185260949,2.18707781026203
207429.361476592,37.5843907569481,3.30711628138666,29.5824985825953,5.77294391865214,74.1715087007883,54.1650111168371,1.00846774218653,40.7474198927552,7.92437606669127,2.65436561182964
143741.052867845,61.7483658133621,2.60753915034798,13.3737732131668,7.13838156316793,47.5842003614941,31.3676133165966,2.03454737922173,38.9838528303747,5.64284055340735,3.04192545225425
158593.555258353,43.3010517430252,2.94784240500473,19.0160047836124,6.46423144582989,68.0130007127587,42.2603338345659,1.87438911777942,29.5437959399286,9.42423792957603,3.08974774206532
155860.826983333,36.1786039919371,2.17830471570006,23.8587003795307,8.27657688235362,56.6997760422532,21.446765201247,1.35864906393361,27.7835446853619,4.57483482016383,2.9397483549458
161407.624670273,41.9740412420214,1.718202817822,28.0190828755805,6.90511953745553,38.6052480729315,32.4200529145563,2.3520414770904,40.5785705818266,7.10474953053852,1.94331632841532
177486.05616201,37.0976806812545,3.85985706973908,23.7722850547512,7.36356883462997,49.7908748829498,72.5862037760938,1.46179823277392,23.5284483722979,5.68242243604321,2.96146608651007
140387.84195075,28.15936407208,1.53749211241134,26.5123197084893,7.72447309655701,38.412959652112,37.9583460610792,3.80980416741699,28.1948504848488,6.14548813498951,0.683208934634997
217215.407328849,42.5292260472439,1.59961614484223,12.2097224657699,3.79150355159236,84.5589461865468,30.2110748783124,2.63196471976136,27.3812239753382,6.08297453101197,1.71096960134645
161664.299654248,46.5431608200587,1.71485803419683,17.9632409999696,6.08404427164869,63.2502707039432,41.229958150174,2.66992459531258,31.0224063106691,8.65369182158122,2.07675110875812
175392.054460436,41.4452185042008,4.22132263410678,21.3626712680722,7.22205863763628,61.860515206348,65.7283253826581,3.16862516460242,12.2824443917418,5.66161321153664,2.20336059410925
195725.632997819,41.3442038980825,2.29525577940381,29.362638946349,8.74603941722562,60.1878212892521,54.9836638784051,2.31905113681993,38.7377229176178,7.78829654285195,1.37613907851555
175449.567029327,39.4149476148628,3.51147452679476,21.8945956296915,3.07212112621416,63.1536234355343,43.7918044758683,3.3421470304708,47.2341591942587,7.51028923534931,2.59874161303722
128411.200959026,45.6314590097784,1.37247790572586,20.2669580151788,4.61798819399284,56.2103308329827,81.1260492224318,3.98590575882258,51.4676030585588,9.4879285339334,1.81744836575274
180384.307681507,26.4494660914534,1.97587641687431,22.54964013738,7.78418834825877,54.878941318145,47.1119192401924,2.18256077402067,3.43247639883819,8.11947054769474,0.903613029072267
158944.620045174,48.4245074728064,2.24085058182222,14.3871912553261,7.78148476860097,48.484957871979,57.6764794389979,1.82824428409929,18.4560885507961,3.86926807377251,3.6068698172137
162783.883091653,29.8180440815061,3.05817084197266,12.0570878323362,5.36666739115131,57.6792989894816,28.0721131916043,4.74173705356794,58.9015029103006,8.04006830172555,1.17020711541516
170110.30846587,41.0149163465172,2.09653544351791,25.0036987190388,3.59456182051781,58.6635808063853,61.3301044979406,2.55953625582221,70.0696256320921,8.56801816500191,1.33057680439882
169662.101628944,44.9826867372477,3.09656280188267,15.6469456658656,4.63337709576273,47.5260511782419,46.6195209638725,3.13486327837568,23.2265163866871,5.6889846929242,2.49691183610192
184686.003441387,40.1342613704841,2.51277226149309,24.0244950021336,8.53888758141193,61.88383317059,45.6838474462031,3.85654745088333,35.6749971686047,7.97389946339935,1.3965550848882
128290.822143355,23.9611687887152,2.5802565613989,13.0772930396262,2.59280071499768,42.7274570769671,69.8874729032165,2.92498326454749,20.9853059673526,4.34474433929721,0.876497130456975
192613.832022386,38.2189407606999,4.5212044307174,16.8663700493364,5.6897428388507,63.1643187819936,52.3888161483071,1.32976941709537,0,6.34400667567657,3.95520515415108
212061.998648896,41.0117167024246,1.72275484231805,22.4207974703394,7.09884826758992,59.1454738949082,63.4707608327336,1.79435775867991,45.1727839691929,7.00605570000713,2.44454529498646
188004.984530654,46.9046989923242,3.37527963688424,14.0319388058602,5.99046500652613,71.8035590153849,52.6517827087108,1.57366980585218,18.7574120275427,7.49392122370435,0.745054061151635
191742.854797189,42.5033760218744,3.49733861872641,20.8593905811994,6.13711731684708,60.0729094351471,35.304320150758,1.73770808657172,43.2012405220594,7.55360477710198,1.05891092134602
196306.014497884,43.1921707890991,4.06738580380783,23.611736368328,8.79119833229404,66.9115818312743,23.3161269804538,4.53682087385252,59.3979537134786,8.20001082506534,1.93385230519437
214415.096250621,48.284218461072,2.72411985347732,33.2369342887758,5.58894386096834,78.7246636718169,50.2611005944262,2.314027399406,25.4555086449163,6.0083851594682,2.02337864662592
161125.8359382,31.6329696701932,2.65078495466829,17.3691930493133,6.59166683518101,64.2387297045642,35.1830828903785,2.36272667148608,59.6871748844868,5.14598511973777,0.917864583930958
172443.004616498,32.4329632311699,2.55330914368059,25.1422750476444,5.4667028744935,71.2332339800974,50.7948313994685,2.9765068819265,25.9207723988952,7.98324590014247,1.93047085762865
163418.009766793,37.9251722347179,3.11522930599602,26.9306680354925,7.00948595944512,55.5661214653959,51.0100458834779,1.46169003677458,65.4251096181672,6.8433603648086,0
182963.438464523,41.0502776055742,3.01054161916132,38.3270292132034,5.56892367220278,52.9483874355317,28.635727700983,2.0500333621776,50.0043601628159,5.68064084122054,1.25612812976094
189986.569364904,50.6486566896215,2.11818310878217,34.3939526723855,6.75176968379619,56.2706640172321,40.3216375610702,2.62240832479388,37.2616133229601,8.39185006635627,0.623310628752984
